id,k,weight
ctrnact-10_34-4s_5c5_6i4-1,10,20
ctrnact-10_34-4s_5c5_6i4-10,10,20
ctrnact-10_34-4s_5c5_6i4-11,10,20
ctrnact-10_34-4s_5c5_6i4-12,10,20
ctrnact-10_34-4s_5c5_6i4-13,10,20
ctrnact-10_34-4s_5c5_6i4-14,10,20
ctrnact-10_34-4s_5c5_6i4-15,10,20
ctrnact-10_34-4s_5c5_6i4-16,10,20
ctrnact-10_34-4s_5c5_6i4-17,10,20
ctrnact-10_34-4s_5c5_6i4-18,10,20
ctrnact-10_34-4s_5c5_6i4-19,10,20
ctrnact-10_34-4s_5c5_6i4-2,10,20
ctrnact-10_34-4s_5c5_6i4-20,10,20
ctrnact-10_34-4s_5c5_6i4-27,10,20
ctrnact-10_34-4s_5c5_6i4-29,10,20
ctrnact-10_34-4s_5c5_6i4-3,10,20
ctrnact-10_34-4s_5c5_6i4-30,10,20
ctrnact-10_34-4s_5c5_6i4-31,10,20
ctrnact-10_34-4s_5c5_6i4-32,10,20
ctrnact-10_34-4s_5c5_6i4-33,10,20
ctrnact-10_34-4s_5c5_6i4-34,10,20
ctrnact-10_34-4s_5c5_6i4-35,10,20
ctrnact-10_34-4s_5c5_6i4-36,10,20
ctrnact-10_34-4s_5c5_6i4-37,10,20
ctrnact-10_34-4s_5c5_6i4-38,10,20
ctrnact-10_34-4s_5c5_6i4-39,10,20
ctrnact-10_34-4s_5c5_6i4-4,10,20
ctrnact-10_34-4s_5c5_6i4-40,10,20
ctrnact-10_34-4s_5c5_6i4-42,10,20
ctrnact-10_34-4s_5c5_6i4-43,10,20
ctrnact-10_34-4s_5c5_6i4-44,10,20
ctrnact-10_34-4s_5c5_6i4-5,10,20
ctrnact-10_34-4s_5c5_6i4-53,10,20
ctrnact-10_34-4s_5c5_6i4-55,10,20
ctrnact-10_34-4s_5c5_6i4-56,10,20
ctrnact-10_34-4s_5c5_6i4-57,10,20
ctrnact-10_34-4s_5c5_6i4-58,10,20
ctrnact-10_34-4s_5c5_6i4-59,10,20
ctrnact-10_34-4s_5c5_6i4-6,10,20
ctrnact-10_34-4s_5c5_6i4-60,10,20
ctrnact-10_34-4s_5c5_6i4-63,10,20
ctrnact-10_34-4s_5c5_6i4-7,10,20
ctrnact-10_34-4s_5c5_6i4-74,10,20
ctrnact-10_34-4s_5c5_6i4-8,10,20
ctrnact-10_34-4s_5c5_6i4-9,10,20
ctrnact-10_34-4s_5c6_6f2_6i-1,10,18
ctrnact-10_34-4s_5c6_6f2_6i-3,10,18
ctrnact-10_34-4s_5c6_6f2_6i-4,10,18
ctrnact-10_34-4s_5c6_6f2_6i-5,10,18
ctrnact-10_34-4s_5c6_6f2_6i-6,10,18
ctrnact-10_34-4s_5c6_6f2_6i-9,10,18
ctrnact-10_34-4s_5c6_6f_6i2-1,10,19
ctrnact-10_34-4s_5c6_6f_6i2-10,10,19
ctrnact-10_34-4s_5c6_6f_6i2-11,10,19
ctrnact-10_34-4s_5c6_6f_6i2-12,10,19
ctrnact-10_34-4s_5c6_6f_6i2-16,10,19
ctrnact-10_34-4s_5c6_6f_6i2-17,10,19
ctrnact-10_34-4s_5c6_6f_6i2-18,10,19
ctrnact-10_34-4s_5c6_6f_6i2-19,10,19
ctrnact-10_34-4s_5c6_6f_6i2-2,10,19
ctrnact-10_34-4s_5c6_6f_6i2-20,10,19
ctrnact-10_34-4s_5c6_6f_6i2-21,10,19
ctrnact-10_34-4s_5c6_6f_6i2-22,10,19
ctrnact-10_34-4s_5c6_6f_6i2-23,10,19
ctrnact-10_34-4s_5c6_6f_6i2-24,10,19
ctrnact-10_34-4s_5c6_6f_6i2-25,10,19
ctrnact-10_34-4s_5c6_6f_6i2-26,10,19
ctrnact-10_34-4s_5c6_6f_6i2-27,10,19
ctrnact-10_34-4s_5c6_6f_6i2-28,10,19
ctrnact-10_34-4s_5c6_6f_6i2-29,10,19
ctrnact-10_34-4s_5c6_6f_6i2-3,10,19
ctrnact-10_34-4s_5c6_6f_6i2-30,10,19
ctrnact-10_34-4s_5c6_6f_6i2-34,10,19
ctrnact-10_34-4s_5c6_6f_6i2-35,10,19
ctrnact-10_34-4s_5c6_6f_6i2-36,10,19
ctrnact-10_34-4s_5c6_6f_6i2-39,10,19
ctrnact-10_34-4s_5c6_6f_6i2-4,10,19
ctrnact-10_34-4s_5c6_6f_6i2-49,10,19
ctrnact-10_34-4s_5c6_6f_6i2-5,10,19
ctrnact-10_34-4s_5c6_6f_6i2-51,10,19
ctrnact-10_34-4s_5c6_6f_6i2-6,10,19
ctrnact-10_34-4s_5c6_6i3-1,10,20
ctrnact-10_34-4s_5c6_6i3-10,10,20
ctrnact-10_34-4s_5c6_6i3-11,10,20
ctrnact-10_34-4s_5c6_6i3-12,10,20
ctrnact-10_34-4s_5c6_6i3-13,10,20
ctrnact-10_34-4s_5c6_6i3-14,10,20
ctrnact-10_34-4s_5c6_6i3-15,10,20
ctrnact-10_34-4s_5c6_6i3-16,10,20
ctrnact-10_34-4s_5c6_6i3-17,10,20
ctrnact-10_34-4s_5c6_6i3-18,10,20
ctrnact-10_34-4s_5c6_6i3-19,10,20
ctrnact-10_34-4s_5c6_6i3-2,10,20
ctrnact-10_34-4s_5c6_6i3-20,10,20
ctrnact-10_34-4s_5c6_6i3-29,10,20
ctrnact-10_34-4s_5c6_6i3-3,10,20
ctrnact-10_34-4s_5c6_6i3-30,10,20
ctrnact-10_34-4s_5c6_6i3-31,10,20
ctrnact-10_34-4s_5c6_6i3-35,10,20
ctrnact-10_34-4s_5c6_6i3-36,10,20
ctrnact-10_34-4s_5c6_6i3-37,10,20
ctrnact-10_34-4s_5c6_6i3-38,10,20
ctrnact-10_34-4s_5c6_6i3-39,10,20
ctrnact-10_34-4s_5c6_6i3-4,10,20
ctrnact-10_34-4s_5c6_6i3-40,10,20
ctrnact-10_34-4s_5c6_6i3-41,10,20
ctrnact-10_34-4s_5c6_6i3-42,10,20
ctrnact-10_34-4s_5c6_6i3-43,10,10
ctrnact-10_34-4s_5c6_6i3-44,10,20
ctrnact-10_34-4s_5c6_6i3-45,10,20
ctrnact-10_34-4s_5c6_6i3-46,10,20
ctrnact-10_34-4s_5c6_6i3-47,10,20
ctrnact-10_34-4s_5c6_6i3-48,10,20
ctrnact-10_34-4s_5c6_6i3-49,10,20
ctrnact-10_34-4s_5c6_6i3-5,10,20
ctrnact-10_34-4s_5c6_6i3-50,10,10
ctrnact-10_34-4s_5c6_6i3-51,10,20
ctrnact-10_34-4s_5c6_6i3-52,10,20
ctrnact-10_34-4s_5c6_6i3-53,10,20
ctrnact-10_34-4s_5c6_6i3-54,10,20
ctrnact-10_34-4s_5c6_6i3-55,10,10
ctrnact-10_34-4s_5c6_6i3-59,10,20
ctrnact-10_34-4s_5c6_6i3-6,10,20
ctrnact-10_34-4s_5c6_6i3-60,10,20
ctrnact-10_34-4s_5c6_6i3-61,10,20
ctrnact-10_34-4s_5c6_6i3-7,10,20
ctrnact-10_34-4s_5c6_6i3-76,10,20
ctrnact-10_34-4s_5c6_6i3-77,10,20
ctrnact-10_34-4s_5c6_6i3-8,10,20
ctrnact-10_34-4s_5c6_6i3-80,10,20
ctrnact-10_34-4s_5c6_6i3-81,10,20
ctrnact-10_34-4s_5c6_6i3-82,10,20
ctrnact-10_34-4s_5c6_6i3-83,10,20
ctrnact-10_34-4s_5c6_6i3-84,10,10
ctrnact-10_34-4s_5c6_6i3-9,10,20
ctrnact-10_34-4s_5c7_6f_6i-1,10,19
ctrnact-10_34-4s_5c7_6f_6i-11,10,19
ctrnact-10_34-4s_5c7_6f_6i-12,10,19
ctrnact-10_34-4s_5c7_6f_6i-16,10,19
ctrnact-10_34-4s_5c7_6f_6i-17,10,19
ctrnact-10_34-4s_5c7_6f_6i-18,10,19
ctrnact-10_34-4s_5c7_6f_6i-19,10,19
ctrnact-10_34-4s_5c7_6f_6i-2,10,19
ctrnact-10_34-4s_5c7_6f_6i-20,10,19
ctrnact-10_34-4s_5c7_6f_6i-21,10,19
ctrnact-10_34-4s_5c7_6f_6i-22,10,19
ctrnact-10_34-4s_5c7_6f_6i-25,10,19
ctrnact-10_34-4s_5c7_6f_6i-3,10,19
ctrnact-10_34-4s_5c7_6f_6i-4,10,19
ctrnact-10_34-4s_5c7_6f_6i-8,10,19
ctrnact-10_34-4s_5c7_6f_6i-9,10,19
ctrnact-10_34-4s_5c7_6i2-1,10,20
ctrnact-10_34-4s_5c7_6i2-10,10,20
ctrnact-10_34-4s_5c7_6i2-11,10,20
ctrnact-10_34-4s_5c7_6i2-12,10,20
ctrnact-10_34-4s_5c7_6i2-13,10,20
ctrnact-10_34-4s_5c7_6i2-14,10,20
ctrnact-10_34-4s_5c7_6i2-15,10,20
ctrnact-10_34-4s_5c7_6i2-16,10,20
ctrnact-10_34-4s_5c7_6i2-2,10,20
ctrnact-10_34-4s_5c7_6i2-26,10,20
ctrnact-10_34-4s_5c7_6i2-27,10,20
ctrnact-10_34-4s_5c7_6i2-28,10,20
ctrnact-10_34-4s_5c7_6i2-29,10,20
ctrnact-10_34-4s_5c7_6i2-3,10,20
ctrnact-10_34-4s_5c7_6i2-31,10,20
ctrnact-10_34-4s_5c7_6i2-32,10,20
ctrnact-10_34-4s_5c7_6i2-38,10,20
ctrnact-10_34-4s_5c7_6i2-39,10,20
ctrnact-10_34-4s_5c7_6i2-4,10,20
ctrnact-10_34-4s_5c7_6i2-40,10,20
ctrnact-10_34-4s_5c7_6i2-41,10,20
ctrnact-10_34-4s_5c7_6i2-42,10,20
ctrnact-10_34-4s_5c7_6i2-43,10,20
ctrnact-10_34-4s_5c7_6i2-44,10,20
ctrnact-10_34-4s_5c7_6i2-45,10,20
ctrnact-10_34-4s_5c7_6i2-46,10,20
ctrnact-10_34-4s_5c7_6i2-47,10,20
ctrnact-10_34-4s_5c7_6i2-48,10,20
ctrnact-10_34-4s_5c7_6i2-49,10,20
ctrnact-10_34-4s_5c7_6i2-5,10,20
ctrnact-10_34-4s_5c7_6i2-50,10,20
ctrnact-10_34-4s_5c7_6i2-51,10,20
ctrnact-10_34-4s_5c7_6i2-52,10,20
ctrnact-10_34-4s_5c7_6i2-55,10,20
ctrnact-10_34-4s_5c7_6i2-6,10,20
ctrnact-10_34-4s_5c7_6i2-7,10,20
ctrnact-10_34-4s_5c7_6i2-70,10,20
ctrnact-10_34-4s_5c7_6i2-71,10,20
ctrnact-10_34-4s_5c7_6i2-8,10,20
ctrnact-10_34-4s_5c7_6i2-9,10,20
ctrnact-10_34-4s_5c8_6f-1,10,19
ctrnact-10_34-4s_5c8_6f-3,10,19
ctrnact-10_34-4s_5c8_6f-5,10,19
ctrnact-10_34-4s_5c8_6f-7,10,19
ctrnact-10_34-4s_5c8_6i-1,10,20
ctrnact-10_34-4s_5c8_6i-15,10,20
ctrnact-10_34-4s_5c8_6i-16,10,20
ctrnact-10_34-4s_5c8_6i-17,10,20
ctrnact-10_34-4s_5c8_6i-18,10,20
ctrnact-10_34-4s_5c8_6i-2,10,20
ctrnact-10_34-4s_5c8_6i-21,10,20
ctrnact-10_34-4s_5c8_6i-22,10,20
ctrnact-10_34-4s_5c8_6i-23,10,10
ctrnact-10_34-4s_5c8_6i-29,10,20
ctrnact-10_34-4s_5c8_6i-3,10,20
ctrnact-10_34-4s_5c8_6i-30,10,20
ctrnact-10_34-4s_5c8_6i-31,10,20
ctrnact-10_34-4s_5c8_6i-32,10,20
ctrnact-10_34-4s_5c8_6i-33,10,20
ctrnact-10_34-4s_5c8_6i-34,10,20
ctrnact-10_34-4s_5c8_6i-35,10,10
ctrnact-10_34-4s_5c8_6i-4,10,20
ctrnact-10_34-4s_5c8_6i-5,10,20
ctrnact-10_34-4s_5c8_6i-6,10,20
ctrnact-10_34-4s_5c8_6i-7,10,20
ctrnact-10_34-4s_5c8_6i-8,10,20
ctrnact-10_34-4s_5c9-1,10,20
ctrnact-10_34-4s_5c9-2,10,20
ctrnact-10_34-4s_5c9-5,10,20
ctrnact-10_34-4s_5c9-6,10,20
ctrnact-10_34-4s_5c9-9,10,20
ctrnact-10_34-4s_5c_5d2_5e_5f2_6a_6i2-1,10,10
ctrnact-10_34-4s_5c_5d2_5e_5f3_6f_6h-1,10,8
ctrnact-10_34-4s_5c_5d3_5e_5f_6a_6i2-1,10,10
ctrnact-10_34-4s_5c_5d4_5f2_6i_6j-1,10,7
ctrnact-10_34-4s_5c_6f_6i7-1,10,19
ctrnact-10_34-4s_5c_6i8-1,10,20
ctrnact-10_34-4u2_5d5_5f2_6j-1,10,5
ctrnact-10_34-4u2_5d5_5f_6j2-1,10,10
ctrnact-10_34-4u3_5d5_5f2-1,10,5
ctrnact-10_34-4u_5c_5d2_5e2_5f2_6f_6h-1,10,6
ctrnact-10_34-4u_5d4_5e_5f3_6f-1,10,10
ctrnact-10_34-4u_5d4_5e_5f_6f_6h_6i-1,10,7
ctrnact-10_34-4u_5d4_5e_5f_6h_6i2-1,10,6
ctrnact-10_34-4u_5d5_5f2_6j2-1,10,5
ctrnact-10_34-4u_5d5_5f3_6j-1,10,10
ctrnact-10_34-4u_5d5_5f3_6j-5,10,10
ctrnact-10_34-4u_5d5_5f4-1,10,5
ctrnact-10_34-5c2_5d2_5e2_5f2_6h_6i-1,10,6
ctrnact-10_34-5c2_5d3_5e_5f3_6f-1,10,8
ctrnact-10_34-5c2_5d_5e2_5f2_6h3-1,10,9
ctrnact-10_34-5c2_5d_5e2_5f4_6h-1,10,8
ctrnact-10_34-5c2_5d_5e3_5f3_6h-1,10,8
ctrnact-10_34-5c2_5d_5e_5f5_6f-1,10,7
ctrnact-10_34-5c2_5d_5e_5f5_6f-2,10,7
ctrnact-10_34-5c2_5d_5e_5f_6a_6h_6i2_6j-1,10,9
ctrnact-10_34-5c2_5d_5f5_6i_6j-1,10,6
ctrnact-10_34-5c2_5e3_5f2_6a_6c_6h-1,10,9
ctrnact-10_34-5c2_5e4_5f2_6a_6h-1,10,9
ctrnact-10_34-5c2_5e4_5f2_6a_6h-2,10,9
ctrnact-10_34-5c2_5e4_5f2_6a_6h-3,10,9
ctrnact-10_34-5c2_5e4_5f3_6h-1,10,7
ctrnact-10_34-5c2_6f2_6i6-1,10,18
ctrnact-10_34-5c2_6f2_6i6-2,10,18
ctrnact-10_34-5c2_6f2_6i6-3,10,18
ctrnact-10_34-5c2_6f_6i7-1,10,19
ctrnact-10_34-5c2_6f_6i7-2,10,19
ctrnact-10_34-5c2_6f_6i7-3,10,19
ctrnact-10_34-5c2_6f_6i7-4,10,19
ctrnact-10_34-5c2_6f_6i7-5,10,19
ctrnact-10_34-5c2_6f_6i7-6,10,19
ctrnact-10_34-5c2_6f_6i7-7,10,19
ctrnact-10_34-5c2_6f_6i7-8,10,19
ctrnact-10_34-5c2_6i8-1,10,20
ctrnact-10_34-5c2_6i8-2,10,20
ctrnact-10_34-5c2_6i8-3,10,20
ctrnact-10_34-5c2_6i8-4,10,20
ctrnact-10_34-5c3_5d2_5e_5f3_6h-1,10,6
ctrnact-10_34-5c3_6f_6i6-1,10,19
ctrnact-10_34-5c3_6f_6i6-10,10,19
ctrnact-10_34-5c3_6f_6i6-3,10,19
ctrnact-10_34-5c3_6f_6i6-4,10,19
ctrnact-10_34-5c3_6f_6i6-6,10,19
ctrnact-10_34-5c3_6f_6i6-7,10,19
ctrnact-10_34-5c3_6f_6i6-9,10,19
ctrnact-10_34-5c3_6i7-1,10,20
ctrnact-10_34-5c3_6i7-10,10,20
ctrnact-10_34-5c3_6i7-11,10,20
ctrnact-10_34-5c3_6i7-2,10,20
ctrnact-10_34-5c3_6i7-4,10,20
ctrnact-10_34-5c3_6i7-5,10,20
ctrnact-10_34-5c3_6i7-7,10,20
ctrnact-10_34-5c3_6i7-8,10,20
ctrnact-10_34-5c4_6f2_6i4-1,10,18
ctrnact-10_34-5c4_6f2_6i4-10,10,18
ctrnact-10_34-5c4_6f2_6i4-2,10,18
ctrnact-10_34-5c4_6f2_6i4-6,10,18
ctrnact-10_34-5c4_6f2_6i4-7,10,18
ctrnact-10_34-5c4_6f2_6i4-8,10,18
ctrnact-10_34-5c4_6f_6i5-1,10,19
ctrnact-10_34-5c4_6f_6i5-10,10,19
ctrnact-10_34-5c4_6f_6i5-11,10,19
ctrnact-10_34-5c4_6f_6i5-12,10,19
ctrnact-10_34-5c4_6f_6i5-2,10,19
ctrnact-10_34-5c4_6f_6i5-20,10,19
ctrnact-10_34-5c4_6f_6i5-21,10,19
ctrnact-10_34-5c4_6f_6i5-22,10,19
ctrnact-10_34-5c4_6f_6i5-23,10,19
ctrnact-10_34-5c4_6f_6i5-26,10,19
ctrnact-10_34-5c4_6f_6i5-27,10,19
ctrnact-10_34-5c4_6f_6i5-28,10,19
ctrnact-10_34-5c4_6f_6i5-3,10,19
ctrnact-10_34-5c4_6f_6i5-33,10,19
ctrnact-10_34-5c4_6f_6i5-34,10,19
ctrnact-10_34-5c4_6f_6i5-4,10,19
ctrnact-10_34-5c4_6f_6i5-42,10,19
ctrnact-10_34-5c4_6f_6i5-5,10,19
ctrnact-10_34-5c4_6f_6i5-6,10,19
ctrnact-10_34-5c4_6f_6i5-8,10,19
ctrnact-10_34-5c4_6f_6i5-9,10,19
ctrnact-10_34-5c4_6i6-1,10,20
ctrnact-10_34-5c4_6i6-10,10,20
ctrnact-10_34-5c4_6i6-16,10,20
ctrnact-10_34-5c4_6i6-17,10,20
ctrnact-10_34-5c4_6i6-18,10,20
ctrnact-10_34-5c4_6i6-2,10,20
ctrnact-10_34-5c4_6i6-20,10,20
ctrnact-10_34-5c4_6i6-23,10,20
ctrnact-10_34-5c4_6i6-3,10,20
ctrnact-10_34-5c4_6i6-32,10,20
ctrnact-10_34-5c4_6i6-4,10,20
ctrnact-10_34-5c4_6i6-5,10,20
ctrnact-10_34-5c4_6i6-6,10,20
ctrnact-10_34-5c4_6i6-7,10,20
ctrnact-10_34-5c4_6i6-9,10,20
ctrnact-10_34-5c5_6f_6i4-1,10,19
ctrnact-10_34-5c5_6f_6i4-10,10,19
ctrnact-10_34-5c5_6f_6i4-11,10,19
ctrnact-10_34-5c5_6f_6i4-13,10,19
ctrnact-10_34-5c5_6f_6i4-2,10,19
ctrnact-10_34-5c5_6f_6i4-22,10,19
ctrnact-10_34-5c5_6f_6i4-23,10,19
ctrnact-10_34-5c5_6f_6i4-24,10,19
ctrnact-10_34-5c5_6f_6i4-27,10,19
ctrnact-10_34-5c5_6f_6i4-28,10,19
ctrnact-10_34-5c5_6f_6i4-3,10,19
ctrnact-10_34-5c5_6f_6i4-35,10,19
ctrnact-10_34-5c5_6f_6i4-4,10,19
ctrnact-10_34-5c5_6f_6i4-5,10,19
ctrnact-10_34-5c5_6f_6i4-8,10,19
ctrnact-10_34-5c5_6i5-1,10,20
ctrnact-10_34-5c5_6i5-10,10,20
ctrnact-10_34-5c5_6i5-11,10,20
ctrnact-10_34-5c5_6i5-16,10,20
ctrnact-10_34-5c5_6i5-18,10,20
ctrnact-10_34-5c5_6i5-19,10,20
ctrnact-10_34-5c5_6i5-2,10,20
ctrnact-10_34-5c5_6i5-21,10,20
ctrnact-10_34-5c5_6i5-3,10,20
ctrnact-10_34-5c5_6i5-32,10,20
ctrnact-10_34-5c5_6i5-33,10,20
ctrnact-10_34-5c5_6i5-36,10,20
ctrnact-10_34-5c5_6i5-37,10,20
ctrnact-10_34-5c5_6i5-4,10,20
ctrnact-10_34-5c5_6i5-46,10,20
ctrnact-10_34-5c5_6i5-5,10,20
ctrnact-10_34-5c5_6i5-6,10,20
ctrnact-10_34-5c5_6i5-7,10,20
ctrnact-10_34-5c5_6i5-8,10,20
ctrnact-10_34-5c5_6i5-9,10,20
ctrnact-10_34-5c6_6f2_6i2-1,10,18
ctrnact-10_34-5c6_6f2_6i2-4,10,18
ctrnact-10_34-5c6_6f2_6i2-5,10,18
ctrnact-10_34-5c6_6f2_6i2-7,10,18
ctrnact-10_34-5c6_6f_6i3-1,10,19
ctrnact-10_34-5c6_6f_6i3-10,10,19
ctrnact-10_34-5c6_6f_6i3-16,10,19
ctrnact-10_34-5c6_6f_6i3-17,10,19
ctrnact-10_34-5c6_6f_6i3-18,10,19
ctrnact-10_34-5c6_6f_6i3-2,10,19
ctrnact-10_34-5c6_6f_6i3-24,10,19
ctrnact-10_34-5c6_6f_6i3-25,10,19
ctrnact-10_34-5c6_6f_6i3-28,10,19
ctrnact-10_34-5c6_6f_6i3-29,10,19
ctrnact-10_34-5c6_6f_6i3-3,10,19
ctrnact-10_34-5c6_6f_6i3-33,10,19
ctrnact-10_34-5c6_6f_6i3-34,10,19
ctrnact-10_34-5c6_6f_6i3-4,10,19
ctrnact-10_34-5c6_6f_6i3-5,10,19
ctrnact-10_34-5c6_6f_6i3-56,10,19
ctrnact-10_34-5c6_6f_6i3-6,10,19
ctrnact-10_34-5c6_6f_6i3-7,10,19
ctrnact-10_34-5c6_6f_6i3-8,10,19
ctrnact-10_34-5c6_6f_6i3-9,10,19
ctrnact-10_34-5c6_6i4-1,10,20
ctrnact-10_34-5c6_6i4-10,10,20
ctrnact-10_34-5c6_6i4-11,10,20
ctrnact-10_34-5c6_6i4-12,10,20
ctrnact-10_34-5c6_6i4-15,10,20
ctrnact-10_34-5c6_6i4-16,10,20
ctrnact-10_34-5c6_6i4-17,10,20
ctrnact-10_34-5c6_6i4-18,10,20
ctrnact-10_34-5c6_6i4-2,10,20
ctrnact-10_34-5c6_6i4-26,10,20
ctrnact-10_34-5c6_6i4-3,10,20
ctrnact-10_34-5c6_6i4-31,10,20
ctrnact-10_34-5c6_6i4-32,10,20
ctrnact-10_34-5c6_6i4-37,10,20
ctrnact-10_34-5c6_6i4-39,10,20
ctrnact-10_34-5c6_6i4-4,10,20
ctrnact-10_34-5c6_6i4-40,10,10
ctrnact-10_34-5c6_6i4-5,10,20
ctrnact-10_34-5c6_6i4-6,10,20
ctrnact-10_34-5c6_6i4-67,10,20
ctrnact-10_34-5c6_6i4-7,10,20
ctrnact-10_34-5c6_6i4-8,10,20
ctrnact-10_34-5c6_6i4-9,10,20
ctrnact-10_34-5c7_6f_6i2-1,10,19
ctrnact-10_34-5c7_6f_6i2-12,10,19
ctrnact-10_34-5c7_6f_6i2-14,10,19
ctrnact-10_34-5c7_6f_6i2-2,10,19
ctrnact-10_34-5c7_6f_6i2-20,10,19
ctrnact-10_34-5c7_6f_6i2-27,10,19
ctrnact-10_34-5c7_6f_6i2-3,10,19
ctrnact-10_34-5c7_6f_6i2-4,10,19
ctrnact-10_34-5c7_6f_6i2-5,10,19
ctrnact-10_34-5c7_6f_6i2-6,10,19
ctrnact-10_34-5c7_6i3-1,10,20
ctrnact-10_34-5c7_6i3-10,10,20
ctrnact-10_34-5c7_6i3-11,10,20
ctrnact-10_34-5c7_6i3-12,10,20
ctrnact-10_34-5c7_6i3-13,10,20
ctrnact-10_34-5c7_6i3-15,10,20
ctrnact-10_34-5c7_6i3-16,10,20
ctrnact-10_34-5c7_6i3-18,10,20
ctrnact-10_34-5c7_6i3-2,10,20
ctrnact-10_34-5c7_6i3-3,10,20
ctrnact-10_34-5c7_6i3-32,10,20
ctrnact-10_34-5c7_6i3-34,10,20
ctrnact-10_34-5c7_6i3-4,10,20
ctrnact-10_34-5c7_6i3-42,10,20
ctrnact-10_34-5c7_6i3-5,10,20
ctrnact-10_34-5c7_6i3-51,10,20
ctrnact-10_34-5c7_6i3-6,10,20
ctrnact-10_34-5c7_6i3-7,10,20
ctrnact-10_34-5c7_6i3-8,10,20
ctrnact-10_34-5c7_6i3-9,10,20
ctrnact-10_34-5c8_6f_6i-1,10,19
ctrnact-10_34-5c8_6f_6i-11,10,19
ctrnact-10_34-5c8_6f_6i-2,10,19
ctrnact-10_34-5c8_6f_6i-3,10,19
ctrnact-10_34-5c8_6f_6i-4,10,19
ctrnact-10_34-5c8_6i2-1,10,20
ctrnact-10_34-5c8_6i2-10,10,20
ctrnact-10_34-5c8_6i2-11,10,20
ctrnact-10_34-5c8_6i2-12,10,20
ctrnact-10_34-5c8_6i2-2,10,20
ctrnact-10_34-5c8_6i2-3,10,20
ctrnact-10_34-5c8_6i2-4,10,20
ctrnact-10_34-5c8_6i2-5,10,20
ctrnact-10_34-5c8_6i2-6,10,20
ctrnact-10_34-5c8_6i2-9,10,20
ctrnact-10_34-5c9_6f-1,10,19
ctrnact-10_34-5c9_6i-1,10,20
ctrnact-10_34-5c9_6i-2,10,20
ctrnact-10_34-5c9_6i-3,10,20
ctrnact-10_34-5c9_6i-4,10,20
ctrnact-10_34-5c9_6i-5,10,20
ctrnact-10_34-5c_5d2_5e2_5f4_6i-1,10,6
ctrnact-10_34-5c_5d2_5e3_5f2_6i_6j-1,10,7
ctrnact-10_34-5c_5d2_5e3_5f_6h3-1,10,9
ctrnact-10_34-5c_5d2_5e_5f_6f_6h2_6j2-1,10,7
ctrnact-10_34-5c_5d2_5e_5f_6h2_6i_6j2-1,10,6
ctrnact-10_34-5c_5d3_5e2_5f3_6i-1,10,9
ctrnact-10_34-5c_5d3_5e_5f_6h4-1,10,10
ctrnact-10_34-5c_5d4_5e2_5f2_6f-1,10,8
ctrnact-10_34-5c_5d4_5e_5f3_6f-1,10,9
ctrnact-10_34-5c_5d_5e2_5f5_6i-1,10,9
ctrnact-10_34-5c_5d_5e2_5f5_6i-2,10,9
ctrnact-10_34-5c_5d_5e3_5f3_6a_6i-1,10,10
ctrnact-10_34-5c_5d_5e3_5f4_6i-1,10,8
ctrnact-10_34-5c_5e3_5f4_6a_6i-1,10,10
ctrnact-10_34-5c_5e3_5f4_6f2-1,10,7
ctrnact-10_34-5c_5e4_5f3_6f_6h-1,10,9
ctrnact-10_34-5c_5e5_5f3_6h-1,10,10
ctrnact-10_34-5c_6f_6i8-1,10,19
ctrnact-10_34-5c_6i9-1,10,20
ctrnact-10_34-5d2_5e2_5f2_6f2_6h2-1,10,9
ctrnact-10_34-5d2_5e2_5f3_6h_6i2-1,10,7
ctrnact-10_34-5d2_5e2_5f5_6i-1,10,9
ctrnact-10_34-5d2_5e2_5f_6a_6f_6h_6i_6j-1,10,10
ctrnact-10_34-5d2_5e3_5f2_6f_6h2-1,10,10
ctrnact-10_34-5d2_5e3_5f4_6i-1,10,9
ctrnact-10_34-5d2_5e_5f_6a_6h2_6i3-1,10,9
ctrnact-10_34-5d2_5f8-1,10,10
ctrnact-10_34-5d2_5f8-4,10,10
ctrnact-10_34-5d2_5f8-6,10,10
ctrnact-10_34-5d2_5f8-7,10,10
ctrnact-10_34-5d3_5e2_5f2_6f2_6i-1,10,6
ctrnact-10_34-5d3_5e2_6a_6f_6h_6i_6j-1,10,10
ctrnact-10_34-5d3_5f5_6j2-1,10,6
ctrnact-10_34-5d3_5f7-1,10,20
ctrnact-10_34-5d3_5f7-5,10,20
ctrnact-10_34-5d3_5f7-6,10,20
ctrnact-10_34-5d3_5f7-7,10,20
ctrnact-10_34-5d4_5e2_5f3_6i-1,10,9
ctrnact-10_34-5d4_5f6-1,10,11
ctrnact-10_34-5d4_5f6-13,10,10
ctrnact-10_34-5d4_5f6-15,10,11
ctrnact-10_34-5d4_5f6-2,10,10
ctrnact-10_34-5d4_5f6-23,10,10
ctrnact-10_34-5d4_5f6-3,10,10
ctrnact-10_34-5d4_5f6-34,10,10
ctrnact-10_34-5d4_5f6-4,10,11
ctrnact-10_34-5d5_5e2_5f2_6f-1,10,9
ctrnact-10_34-5d5_5f2_6j3-1,10,5
ctrnact-10_34-5d5_5f4_6j-1,10,5
ctrnact-10_34-5d5_5f5-1,10,20
ctrnact-10_34-5d5_5f5-14,10,20
ctrnact-10_34-5d5_5f5-16,10,20
ctrnact-10_34-5d5_5f5-2,10,20
ctrnact-10_34-5d5_5f5-3,10,20
